image_id,image_width,image_height,image_aspect_ratio
22612,173,63,2.746031746031746
22613,170,64,2.65625
22614,195,79,2.4683544303797467
22615,177,87,2.0344827586206895
22616,203,92,2.2065217391304346
22617,128,56,2.2857142857142856
22618,57,27,2.111111111111111
22619,161,76,2.1184210526315788
22620,110,53,2.0754716981132075
22621,95,45,2.111111111111111
22622,59,32,1.84375
22623,79,32,2.46875
22624,46,20,2.3
22625,52,24,2.1666666666666665
22626,74,32,2.3125
22627,261,111,2.3513513513513513
22628,94,47,2.0
22629,131,66,1.9848484848484849
22630,93,38,2.4473684210526314
22631,418,184,2.2717391304347827
22632,107,53,2.018867924528302
22633,48,18,2.6666666666666665
22634,96,67,1.4328358208955223
22635,139,62,2.2419354838709675
22636,400,153,2.6143790849673203
22637,147,56,2.625
22638,84,27,3.111111111111111
22639,107,48,2.2291666666666665
22640,295,155,1.903225806451613
22641,151,71,2.1267605633802815
22642,241,115,2.0956521739130434
22643,97,46,2.108695652173913
22644,208,98,2.122448979591837
22645,86,35,2.4571428571428573
22646,164,72,2.2777777777777777
22647,74,29,2.5517241379310347
22648,57,27,2.111111111111111
22649,85,42,2.0238095238095237
22650,45,19,2.3684210526315788
22651,86,41,2.097560975609756
22652,198,112,1.7678571428571428
22653,123,62,1.9838709677419355
22654,249,124,2.0080645161290325
22655,107,52,2.0576923076923075
22656,144,70,2.057142857142857
22657,189,97,1.9484536082474226
22658,168,84,2.0
22659,40,20,2.0
22660,59,24,2.4583333333333335
22661,111,45,2.466666666666667
22662,160,118,1.3559322033898304
22663,64,27,2.3703703703703702
22664,290,121,2.396694214876033
22665,206,75,2.7466666666666666
22666,219,89,2.460674157303371
22667,65,33,1.9696969696969697
22668,187,87,2.1494252873563218
22669,83,35,2.3714285714285714
22670,68,31,2.193548387096774
22671,261,115,2.2695652173913046
22672,94,42,2.238095238095238
22673,107,49,2.183673469387755
22674,158,43,3.6744186046511627
22675,59,28,2.107142857142857
22676,80,41,1.951219512195122
22677,105,82,1.2804878048780488
22678,89,34,2.6176470588235294
22679,179,75,2.3866666666666667
22680,55,28,1.9642857142857142
22681,53,21,2.5238095238095237
22682,64,32,2.0
22683,132,60,2.2
22684,64,33,1.9393939393939394
22685,101,54,1.8703703703703705
22686,178,70,2.5428571428571427
22687,121,48,2.5208333333333335
22688,103,43,2.395348837209302
22689,111,53,2.0943396226415096
22690,40,18,2.2222222222222223
22691,178,89,2.0
22692,98,41,2.3902439024390243
22693,203,106,1.9150943396226414
22694,90,52,1.7307692307692308
22695,96,51,1.8823529411764706
22696,141,63,2.238095238095238
22697,88,46,1.9130434782608696
22698,97,34,2.8529411764705883
22699,93,39,2.3846153846153846
22700,110,54,2.037037037037037
22701,115,53,2.169811320754717
22702,74,32,2.3125
22703,256,91,2.8131868131868134
22704,168,84,2.0
22705,190,72,2.638888888888889
22706,255,117,2.1794871794871793
22707,213,79,2.6962025316455698
22708,72,33,2.1818181818181817
22709,177,75,2.36
22710,72,28,2.5714285714285716
22711,62,26,2.3846153846153846
22712,77,34,2.264705882352941
22713,213,142,1.5
22714,40,20,2.0
22715,69,30,2.3
22716,154,67,2.298507462686567
22717,73,28,2.607142857142857
22718,74,31,2.3870967741935485
22719,61,29,2.103448275862069
22720,171,75,2.28
22721,239,107,2.2336448598130842
22722,371,182,2.0384615384615383
22723,110,40,2.75
22724,106,44,2.409090909090909
22725,56,24,2.3333333333333335
22726,65,27,2.4074074074074074
22727,62,26,2.3846153846153846
22728,100,45,2.2222222222222223
22729,63,28,2.25
22730,82,42,1.9523809523809523
22731,151,71,2.1267605633802815
22732,115,40,2.875
22733,53,19,2.789473684210526
22734,59,27,2.185185185185185
22735,83,40,2.075
22736,52,20,2.6
22737,88,38,2.3157894736842106
22738,219,138,1.5869565217391304
22739,120,70,1.7142857142857142
22740,80,35,2.2857142857142856
22741,88,38,2.3157894736842106
22742,147,47,3.127659574468085
22743,107,46,2.3260869565217392
22744,110,60,1.8333333333333333
22745,133,69,1.9275362318840579
22746,116,54,2.1481481481481484
22747,135,54,2.5
22748,51,26,1.9615384615384615
22749,174,70,2.4857142857142858
22750,76,33,2.303030303030303
22751,224,72,3.111111111111111
22752,321,97,3.3092783505154637
22753,62,34,1.8235294117647058
22754,330,181,1.8232044198895028
22755,63,28,2.25
22756,159,74,2.1486486486486487
22757,165,79,2.088607594936709
22758,63,26,2.423076923076923
22759,45,19,2.3684210526315788
22760,44,20,2.2
22761,95,41,2.317073170731707
22762,304,139,2.1870503597122304
22763,83,48,1.7291666666666667
22764,60,19,3.1578947368421053
22765,205,91,2.2527472527472527
22766,271,65,4.1692307692307695
22767,78,38,2.0526315789473686
22768,111,52,2.1346153846153846
22769,71,32,2.21875
22770,75,31,2.4193548387096775
22771,295,209,1.4114832535885167
22772,105,52,2.019230769230769
22773,174,89,1.9550561797752808
22774,181,90,2.011111111111111
22775,244,108,2.259259259259259
22776,66,26,2.5384615384615383
22777,46,24,1.9166666666666667
22778,76,34,2.235294117647059
22779,319,99,3.2222222222222223
22780,68,26,2.6153846153846154
22781,85,39,2.1794871794871793
22782,48,18,2.6666666666666665
22783,77,40,1.925
22784,133,54,2.462962962962963
22785,55,21,2.619047619047619
22786,150,63,2.380952380952381
22787,231,115,2.008695652173913
22788,307,131,2.3435114503816794
22789,127,50,2.54
22790,91,45,2.022222222222222
22791,84,39,2.1538461538461537
22792,33,12,2.75
22793,73,33,2.212121212121212
22794,146,70,2.085714285714286
22795,73,31,2.3548387096774195
22796,90,49,1.836734693877551
22797,74,35,2.1142857142857143
22798,158,74,2.135135135135135
22799,53,27,1.962962962962963
22800,134,63,2.126984126984127
22801,135,55,2.4545454545454546
22802,60,18,3.3333333333333335
22803,42,14,3.0
22804,72,32,2.25
22805,252,112,2.25
22806,131,63,2.0793650793650795
22807,64,25,2.56
22808,131,55,2.381818181818182
22809,64,30,2.1333333333333333
22810,224,100,2.24
22811,267,121,2.206611570247934
22812,100,50,2.0
22813,131,49,2.673469387755102
22814,156,77,2.0259740259740258
22815,34,16,2.125
22816,89,41,2.1707317073170733
22817,43,21,2.0476190476190474
22818,410,260,1.5769230769230769
22819,134,62,2.161290322580645
22820,103,49,2.1020408163265305
22821,113,43,2.627906976744186
22822,70,32,2.1875
22823,43,18,2.388888888888889
22824,72,31,2.3225806451612905
22825,77,35,2.2
22826,47,21,2.238095238095238
22827,66,28,2.357142857142857
22828,69,30,2.3
22829,44,14,3.142857142857143
22830,177,95,1.8631578947368421
22831,50,24,2.0833333333333335
22832,165,83,1.9879518072289157
22833,118,48,2.4583333333333335
22834,51,26,1.9615384615384615
22835,146,70,2.085714285714286
22836,67,35,1.9142857142857144
22837,77,41,1.8780487804878048
22838,364,124,2.935483870967742
22839,269,137,1.9635036496350364
22840,167,72,2.3194444444444446
22841,123,56,2.1964285714285716
22842,204,89,2.292134831460674
22843,262,137,1.9124087591240877
22844,55,31,1.7741935483870968
22845,91,42,2.1666666666666665
22846,139,69,2.0144927536231885
22847,127,53,2.3962264150943398
22848,426,187,2.27807486631016
22849,222,84,2.642857142857143
22850,288,129,2.2325581395348837
22851,130,47,2.765957446808511
22852,326,160,2.0375
22853,83,40,2.075
22854,69,32,2.15625
22855,71,27,2.6296296296296298
22856,82,38,2.1578947368421053
22857,221,90,2.4555555555555557
22858,164,71,2.3098591549295775
22859,71,35,2.0285714285714285
22860,65,28,2.3214285714285716
22861,62,20,3.1
22862,118,43,2.744186046511628
22863,76,35,2.1714285714285713
22864,93,47,1.9787234042553192
22865,68,31,2.193548387096774
22866,86,41,2.097560975609756
22867,50,20,2.5
22868,67,34,1.9705882352941178
22869,78,38,2.0526315789473686
22870,301,114,2.6403508771929824
22871,402,131,3.068702290076336
22872,71,28,2.5357142857142856
22873,51,19,2.6842105263157894
22874,100,56,1.7857142857142858
22875,101,47,2.148936170212766
22876,47,24,1.9583333333333333
22877,93,41,2.268292682926829
22878,83,40,2.075
22879,245,104,2.355769230769231
22880,86,45,1.9111111111111112
22881,257,104,2.4711538461538463
22882,57,26,2.1923076923076925
22883,77,38,2.026315789473684
22884,96,53,1.8113207547169812
22885,66,33,2.0
22886,71,32,2.21875
22887,76,35,2.1714285714285713
22888,167,70,2.3857142857142857
22889,128,40,3.2
22890,333,104,3.201923076923077
22891,88,35,2.5142857142857142
22892,57,31,1.8387096774193548
22893,74,35,2.1142857142857143
22894,49,23,2.130434782608696
22895,67,31,2.161290322580645
22896,37,14,2.642857142857143
22897,126,55,2.290909090909091
22898,103,49,2.1020408163265305
22899,195,75,2.6
22900,98,47,2.0851063829787235
22901,142,69,2.0579710144927534
22902,121,53,2.2830188679245285
22903,177,74,2.391891891891892
22904,58,27,2.1481481481481484
22905,69,34,2.0294117647058822
22906,103,40,2.575
22907,176,86,2.046511627906977
22908,43,19,2.263157894736842
22909,87,42,2.0714285714285716
22910,78,42,1.8571428571428572
22911,70,28,2.5
22912,85,46,1.8478260869565217
22913,115,51,2.2549019607843137
22914,80,33,2.4242424242424243
22915,57,32,1.78125
22916,106,54,1.962962962962963
22917,54,24,2.25
22918,79,41,1.9268292682926829
22919,93,49,1.8979591836734695
22920,129,57,2.263157894736842
22921,44,22,2.0
22922,114,42,2.7142857142857144
22923,89,34,2.6176470588235294
22924,190,82,2.317073170731707
22925,124,57,2.175438596491228
22926,73,32,2.28125
22927,195,101,1.9306930693069306
22928,72,32,2.25
22929,136,62,2.193548387096774
22930,51,20,2.55
22931,46,20,2.3
22932,51,21,2.4285714285714284
22933,185,94,1.9680851063829787
22934,59,26,2.269230769230769
22935,222,75,2.96
22936,203,94,2.1595744680851063
22937,108,42,2.5714285714285716
22938,94,41,2.292682926829268
22939,102,48,2.125
22940,40,19,2.1052631578947367
22941,70,34,2.0588235294117645
22942,100,50,2.0
22943,167,69,2.420289855072464
22944,74,33,2.242424242424242
22945,63,31,2.032258064516129
22946,123,42,2.9285714285714284
22947,201,86,2.3372093023255816
22948,66,31,2.129032258064516
22949,61,27,2.259259259259259
22950,108,42,2.5714285714285716
22951,33,14,2.357142857142857
22952,271,108,2.509259259259259
22953,167,114,1.4649122807017543
22954,114,40,2.85
22955,82,34,2.411764705882353
22956,195,90,2.1666666666666665
22957,73,33,2.212121212121212
22958,70,34,2.0588235294117645
22959,121,54,2.240740740740741
22960,53,28,1.8928571428571428
22961,71,36,1.9722222222222223
22962,107,47,2.276595744680851
22963,57,27,2.111111111111111
22964,146,63,2.3174603174603177
22965,54,28,1.9285714285714286
22966,61,25,2.44
22967,277,115,2.408695652173913
22968,148,64,2.3125
22969,66,27,2.4444444444444446
22970,258,126,2.0476190476190474
22971,57,27,2.111111111111111
22972,71,36,1.9722222222222223
22973,170,67,2.537313432835821
22974,117,44,2.659090909090909
22975,104,52,2.0
22976,84,39,2.1538461538461537
22977,49,24,2.0416666666666665
22978,164,60,2.7333333333333334
22979,32,20,1.6
22980,204,79,2.5822784810126582
22981,160,69,2.318840579710145
22982,47,20,2.35
22983,101,46,2.1956521739130435
22984,102,42,2.4285714285714284
22985,117,51,2.2941176470588234
22986,211,56,3.767857142857143
22987,184,83,2.216867469879518
22988,359,125,2.872
22989,151,60,2.5166666666666666
22990,93,43,2.1627906976744184
22991,92,45,2.0444444444444443
22992,215,103,2.087378640776699
22993,94,42,2.238095238095238
22994,100,54,1.8518518518518519
22995,80,32,2.5
22996,149,69,2.1594202898550723
22997,84,41,2.048780487804878
22998,81,38,2.1315789473684212
22999,175,78,2.2435897435897436
23000,74,21,3.5238095238095237
23001,273,148,1.8445945945945945
23002,273,129,2.116279069767442
23003,105,42,2.5
23004,139,61,2.278688524590164
23005,166,69,2.4057971014492754
23006,205,77,2.6623376623376624
23007,123,58,2.1206896551724137
23008,100,42,2.380952380952381
23009,155,73,2.1232876712328768
23010,73,40,1.825
23011,149,73,2.041095890410959
23012,340,140,2.4285714285714284
23013,97,49,1.9795918367346939
23014,55,33,1.6666666666666667
23015,213,92,2.3152173913043477
23016,160,64,2.5
23017,192,87,2.206896551724138
23018,93,41,2.268292682926829
23019,239,113,2.1150442477876106
23020,104,46,2.260869565217391
23021,124,54,2.2962962962962963
23022,86,42,2.0476190476190474
23023,86,42,2.0476190476190474
23024,82,35,2.342857142857143
23025,67,28,2.392857142857143
23026,75,34,2.2058823529411766
23027,62,44,1.4090909090909092
23028,91,41,2.2195121951219514
23029,162,62,2.6129032258064515
23030,206,89,2.3146067415730336
23031,286,140,2.0428571428571427
23032,103,32,3.21875
23033,120,49,2.4489795918367347
23034,87,39,2.230769230769231
23035,91,31,2.935483870967742
23036,117,52,2.25
23037,46,19,2.4210526315789473
23038,48,24,2.0
23039,279,132,2.1136363636363638
23040,88,26,3.3846153846153846
23041,90,42,2.142857142857143
23042,231,106,2.1792452830188678
23043,87,40,2.175
23044,66,28,2.357142857142857
23045,82,34,2.411764705882353
23046,122,50,2.44
23047,53,33,1.606060606060606
23048,128,54,2.3703703703703702
23049,169,77,2.1948051948051948
23050,258,134,1.9253731343283582
23051,145,64,2.265625
23052,120,68,1.7647058823529411
23053,189,77,2.4545454545454546
23054,101,50,2.02
23055,124,49,2.5306122448979593
23056,151,81,1.8641975308641976
23057,90,41,2.1951219512195124
23058,201,110,1.8272727272727274
23059,61,30,2.033333333333333
23060,271,115,2.356521739130435
23061,164,77,2.1298701298701297
23062,57,30,1.9
23063,45,17,2.6470588235294117
23064,109,33,3.303030303030303
23065,68,28,2.4285714285714284
23066,43,22,1.9545454545454546
23067,511,241,2.120331950207469
23068,42,17,2.4705882352941178
23069,122,56,2.1785714285714284
23070,447,195,2.292307692307692
23071,117,55,2.1272727272727274
23072,103,54,1.9074074074074074
23073,59,21,2.8095238095238093
23074,69,32,2.15625
23075,70,32,2.1875
23076,223,94,2.372340425531915
23077,74,66,1.121212121212121
23078,190,103,1.8446601941747574
23079,86,39,2.2051282051282053
23080,376,104,3.6153846153846154
23081,132,82,1.6097560975609757
23082,98,41,2.3902439024390243
23083,67,27,2.4814814814814814
23084,154,70,2.2
23085,56,21,2.6666666666666665
23086,135,63,2.142857142857143
23087,77,31,2.4838709677419355
23088,89,42,2.119047619047619
23089,60,25,2.4
23090,78,33,2.3636363636363638
23091,45,22,2.0454545454545454
23092,127,61,2.081967213114754
23093,183,80,2.2875
23094,98,45,2.1777777777777776
23095,92,41,2.2439024390243905
23096,95,46,2.0652173913043477
23097,433,181,2.3922651933701657
23098,61,24,2.5416666666666665
23099,67,30,2.2333333333333334
23100,61,28,2.1785714285714284
23101,150,69,2.1739130434782608
23102,71,35,2.0285714285714285
23103,76,23,3.3043478260869565
23104,298,125,2.384
23105,307,127,2.4173228346456694
23106,106,54,1.962962962962963
23107,219,100,2.19
23108,131,68,1.9264705882352942
23109,40,13,3.076923076923077
23110,285,149,1.912751677852349
23111,157,73,2.1506849315068495
23112,158,64,2.46875
23113,170,69,2.463768115942029
23114,57,26,2.1923076923076925
23115,87,39,2.230769230769231
23116,124,55,2.2545454545454544
23117,154,66,2.3333333333333335
23118,41,20,2.05
23119,84,38,2.210526315789474
23120,267,122,2.1885245901639343
23121,41,17,2.411764705882353
23122,126,56,2.25
23123,133,56,2.375
23124,103,46,2.239130434782609
23125,44,19,2.3157894736842106
23126,125,49,2.5510204081632653
23127,128,68,1.8823529411764706
23128,105,41,2.5609756097560976
23129,32,12,2.6666666666666665
23130,85,24,3.5416666666666665
23131,117,53,2.207547169811321
23132,100,52,1.9230769230769231
23133,181,91,1.989010989010989
23134,188,95,1.9789473684210526
23135,231,99,2.3333333333333335
23136,158,68,2.323529411764706
23137,344,113,3.0442477876106193
23138,43,19,2.263157894736842
23139,74,37,2.0
23140,180,78,2.3076923076923075
23141,52,14,3.7142857142857144
23142,67,24,2.7916666666666665
23143,138,120,1.15
23144,190,101,1.881188118811881
23145,136,71,1.9154929577464788
23146,54,21,2.5714285714285716
23147,126,56,2.25
23148,90,49,1.836734693877551
23149,86,32,2.6875
23150,107,50,2.14
23151,400,145,2.7586206896551726
23152,55,25,2.2
23153,157,59,2.6610169491525424
23154,69,32,2.15625
23155,73,35,2.085714285714286
23156,69,33,2.090909090909091
23157,47,20,2.35
23158,213,97,2.195876288659794
23159,138,48,2.875
23160,76,28,2.7142857142857144
23161,85,33,2.5757575757575757
23162,109,48,2.2708333333333335
23163,202,100,2.02
23164,108,37,2.918918918918919
23165,364,161,2.260869565217391
23166,57,21,2.7142857142857144
23167,244,78,3.128205128205128
23168,190,84,2.261904761904762
23169,74,21,3.5238095238095237
23170,115,45,2.5555555555555554
23171,53,21,2.5238095238095237
23172,63,28,2.25
23173,103,48,2.1458333333333335
23174,133,62,2.1451612903225805
23175,122,47,2.595744680851064
23176,318,133,2.3909774436090228
23177,174,57,3.0526315789473686
23178,154,70,2.2
23179,37,14,2.642857142857143
23180,68,30,2.2666666666666666
23181,58,24,2.4166666666666665
23182,138,54,2.5555555555555554
23183,106,47,2.25531914893617
23184,122,63,1.9365079365079365
23185,84,39,2.1538461538461537
23186,55,32,1.71875
23187,56,27,2.074074074074074
23188,82,33,2.484848484848485
23189,122,56,2.1785714285714284
23190,123,60,2.05
23191,108,50,2.16
23192,117,51,2.2941176470588234
23193,323,173,1.8670520231213872
23194,404,160,2.525
23195,46,34,1.3529411764705883
23196,62,26,2.3846153846153846
23197,173,86,2.011627906976744
23198,73,35,2.085714285714286
23199,64,28,2.2857142857142856
23200,82,35,2.342857142857143
23201,203,97,2.0927835051546393
23202,100,42,2.380952380952381
23203,116,57,2.0350877192982457
23204,363,118,3.0762711864406778
23205,58,24,2.4166666666666665
23206,100,44,2.272727272727273
23207,197,97,2.0309278350515463
23208,46,19,2.4210526315789473
23209,77,40,1.925
23210,117,57,2.0526315789473686
23211,60,27,2.2222222222222223
23212,65,33,1.9696969696969697
23213,223,93,2.3978494623655915
23214,159,62,2.564516129032258
23215,118,61,1.9344262295081966
23216,91,46,1.9782608695652173
23217,105,47,2.234042553191489
23218,137,58,2.3620689655172415
23219,97,52,1.8653846153846154
23220,90,41,2.1951219512195124
23221,166,90,1.8444444444444446
23222,94,41,2.292682926829268
23223,71,33,2.1515151515151514
23224,89,41,2.1707317073170733
23225,124,50,2.48
23226,193,85,2.2705882352941176
23227,123,56,2.1964285714285716
23228,48,20,2.4
23229,169,75,2.2533333333333334
23230,122,53,2.30188679245283
23231,59,18,3.2777777777777777
23232,82,37,2.2162162162162162
23233,52,21,2.4761904761904763
23234,219,110,1.990909090909091
23235,328,140,2.342857142857143
23236,72,28,2.5714285714285716
23237,72,34,2.1176470588235294
23238,85,41,2.073170731707317
23239,90,40,2.25
23240,80,43,1.8604651162790697
23241,50,18,2.7777777777777777
23242,82,38,2.1578947368421053
23243,90,42,2.142857142857143
23244,61,33,1.8484848484848484
23245,127,50,2.54
23246,131,57,2.2982456140350878
23247,69,33,2.090909090909091
23248,396,188,2.106382978723404
23249,60,28,2.142857142857143
23250,81,34,2.3823529411764706
23251,255,97,2.6288659793814433
23252,237,119,1.9915966386554622
23253,84,48,1.75
23254,39,17,2.2941176470588234
23255,58,21,2.761904761904762
23256,86,36,2.388888888888889
23257,110,33,3.3333333333333335
23258,94,47,2.0
23259,55,25,2.2
23260,186,71,2.619718309859155
23261,150,57,2.6315789473684212
23262,226,96,2.3541666666666665
23263,163,84,1.9404761904761905
23264,133,55,2.418181818181818
23265,171,69,2.4782608695652173
23266,74,33,2.242424242424242
23267,120,55,2.1818181818181817
23268,322,106,3.0377358490566038
23269,241,140,1.7214285714285715
23270,80,37,2.1621621621621623
23271,117,49,2.3877551020408165
23272,101,48,2.1041666666666665
23273,282,147,1.9183673469387754
23274,65,26,2.5
23275,104,82,1.2682926829268293
23276,106,51,2.0784313725490198
23277,73,34,2.1470588235294117
23278,71,34,2.088235294117647
23279,139,50,2.78
23280,53,26,2.0384615384615383
23281,55,21,2.619047619047619
23282,153,63,2.4285714285714284
23283,63,32,1.96875
23284,294,135,2.1777777777777776
23285,54,21,2.5714285714285716
23286,63,30,2.1
23287,89,39,2.282051282051282
23288,74,35,2.1142857142857143
23289,45,20,2.25
23290,337,160,2.10625
23291,42,18,2.3333333333333335
23292,61,32,1.90625
23293,146,69,2.1159420289855073
23294,100,54,1.8518518518518519
23295,125,61,2.0491803278688523
23296,89,26,3.423076923076923
23297,78,28,2.7857142857142856
23298,91,42,2.1666666666666665
23299,83,38,2.1842105263157894
23300,116,49,2.36734693877551
23301,99,42,2.357142857142857
23302,122,55,2.2181818181818183
23303,57,25,2.28
23304,70,31,2.2580645161290325
23305,180,99,1.8181818181818181
23306,135,72,1.875
23307,320,133,2.406015037593985
23308,428,203,2.1083743842364533
23309,218,110,1.981818181818182
23310,69,28,2.4642857142857144
23311,142,62,2.2903225806451615
23312,74,34,2.176470588235294
23313,142,63,2.253968253968254
23314,69,28,2.4642857142857144
23315,45,21,2.142857142857143
23316,127,57,2.2280701754385963
23317,122,75,1.6266666666666667
23318,93,35,2.657142857142857
23319,65,28,2.3214285714285716
23320,135,51,2.6470588235294117
23321,158,80,1.975
23322,69,30,2.3
23323,61,34,1.7941176470588236
23324,166,69,2.4057971014492754
23325,63,26,2.423076923076923
23326,131,48,2.7291666666666665
23327,196,80,2.45
23328,55,20,2.75
23329,89,41,2.1707317073170733
23330,199,63,3.1587301587301586
23331,61,27,2.259259259259259
23332,165,68,2.426470588235294
23333,61,28,2.1785714285714284
23334,144,58,2.4827586206896552
23335,102,45,2.2666666666666666
23336,70,32,2.1875
23337,141,70,2.0142857142857142
23338,55,21,2.619047619047619
23339,63,34,1.8529411764705883
23340,263,92,2.858695652173913
23341,86,50,1.72
23342,295,133,2.218045112781955
23343,117,68,1.7205882352941178
23344,443,182,2.434065934065934
23345,85,40,2.125
23346,125,70,1.7857142857142858
23347,106,39,2.717948717948718
23348,182,82,2.2195121951219514
23349,48,24,2.0
23350,55,21,2.619047619047619
23351,75,33,2.272727272727273
23352,121,51,2.372549019607843
23353,80,37,2.1621621621621623
23354,133,69,1.9275362318840579
23355,333,168,1.9821428571428572
23356,76,32,2.375
23357,55,22,2.5
23358,53,24,2.2083333333333335
23359,69,25,2.76
23360,206,85,2.4235294117647057
23361,67,32,2.09375
23362,74,45,1.6444444444444444
23363,115,50,2.3
23364,202,82,2.4634146341463414
23365,70,39,1.794871794871795
23366,116,59,1.9661016949152543
23367,242,111,2.18018018018018
23368,202,149,1.3557046979865772
23369,42,20,2.1
23370,87,40,2.175
23371,412,168,2.4523809523809526
23372,64,27,2.3703703703703702
23373,69,32,2.15625
23374,85,42,2.0238095238095237
23375,151,55,2.7454545454545456
23376,391,159,2.459119496855346
23377,167,76,2.1973684210526314
23378,84,38,2.210526315789474
23379,347,158,2.1962025316455698
23380,89,48,1.8541666666666667
23381,94,40,2.35
23382,40,19,2.1052631578947367
23383,256,118,2.169491525423729
23384,353,110,3.209090909090909
23385,85,40,2.125
23386,174,68,2.5588235294117645
23387,147,80,1.8375
23388,64,26,2.4615384615384617
23389,59,25,2.36
23390,213,111,1.9189189189189189
23391,97,47,2.0638297872340425
23392,147,65,2.2615384615384615
23393,180,64,2.8125
23394,52,24,2.1666666666666665
23395,50,24,2.0833333333333335
23396,74,33,2.242424242424242
23397,60,18,3.3333333333333335
23398,66,25,2.64
23399,85,37,2.2972972972972974
23400,66,32,2.0625
23401,159,66,2.409090909090909
23402,185,83,2.2289156626506026
23403,79,26,3.0384615384615383
23404,153,74,2.0675675675675675
23405,67,27,2.4814814814814814
23406,52,25,2.08
23407,104,42,2.4761904761904763
23408,124,55,2.2545454545454544
23409,103,40,2.575
23410,142,54,2.6296296296296298
23411,79,38,2.0789473684210527
23412,108,48,2.25
23413,219,85,2.5764705882352943
23414,375,203,1.8472906403940887
23415,77,34,2.264705882352941
23416,94,47,2.0
23417,179,84,2.130952380952381
23418,61,34,1.7941176470588236
23419,123,63,1.9523809523809523
23420,115,55,2.090909090909091
23421,77,33,2.3333333333333335
23422,234,100,2.34
23423,81,32,2.53125
23424,63,21,3.0
23425,174,83,2.0963855421686746
23426,178,71,2.507042253521127
23427,61,32,1.90625
23428,83,40,2.075
23429,244,133,1.8345864661654134
23430,49,20,2.45
23431,98,46,2.130434782608696
23432,286,118,2.4237288135593222
23433,53,26,2.0384615384615383
23434,77,34,2.264705882352941
23435,123,63,1.9523809523809523
23436,48,21,2.2857142857142856
23437,68,32,2.125
23438,79,41,1.9268292682926829
23439,123,62,1.9838709677419355
23440,164,87,1.8850574712643677
23441,303,186,1.6290322580645162
23442,58,31,1.8709677419354838
23443,293,131,2.236641221374046
23444,83,35,2.3714285714285714
23445,76,41,1.853658536585366
23446,210,68,3.088235294117647
23447,155,69,2.246376811594203
23448,112,67,1.671641791044776
23449,95,46,2.0652173913043477
23450,448,191,2.345549738219895
23451,109,40,2.725
23452,250,105,2.380952380952381
23453,123,56,2.1964285714285716
23454,87,34,2.5588235294117645
23455,71,34,2.088235294117647
23456,92,49,1.8775510204081634
23457,89,32,2.78125
23458,164,84,1.9523809523809523
23459,112,49,2.2857142857142856
23460,49,21,2.3333333333333335
23461,81,32,2.53125
23462,357,168,2.125
23463,97,45,2.1555555555555554
23464,115,53,2.169811320754717
23465,170,64,2.65625
23466,239,105,2.276190476190476
23467,379,132,2.871212121212121
23468,68,26,2.6153846153846154
23469,109,49,2.2244897959183674
23470,84,38,2.210526315789474
23471,85,42,2.0238095238095237
23472,187,76,2.460526315789474
23473,390,142,2.7464788732394365
23474,241,83,2.9036144578313254
23475,96,42,2.2857142857142856
23476,75,38,1.9736842105263157
23477,207,109,1.8990825688073394
23478,255,104,2.451923076923077
23479,206,98,2.1020408163265305
23480,147,62,2.370967741935484
23481,81,40,2.025
23482,47,19,2.473684210526316
23483,200,83,2.4096385542168677
23484,236,77,3.064935064935065
23485,56,28,2.0
23486,60,27,2.2222222222222223
23487,89,48,1.8541666666666667
23488,340,117,2.905982905982906
23489,51,24,2.125
23490,102,49,2.0816326530612246
23491,112,47,2.382978723404255
23492,127,48,2.6458333333333335
23493,190,90,2.111111111111111
23494,90,49,1.836734693877551
23495,132,55,2.4
23496,82,39,2.1025641025641026
23497,76,35,2.1714285714285713
23498,55,28,1.9642857142857142
23499,57,24,2.375
23500,122,46,2.652173913043478
23501,40,17,2.3529411764705883
23502,433,163,2.6564417177914113
23503,40,17,2.3529411764705883
23504,142,57,2.491228070175439
23505,179,87,2.057471264367816
23506,121,48,2.5208333333333335
23507,343,147,2.3333333333333335
23508,99,52,1.9038461538461537
23509,121,61,1.9836065573770492
23510,153,61,2.5081967213114753
23511,205,92,2.2282608695652173
23512,72,32,2.25
23513,180,82,2.1951219512195124
23514,110,48,2.2916666666666665
23515,312,133,2.345864661654135
23516,233,96,2.4270833333333335
23517,164,83,1.9759036144578312
23518,39,18,2.1666666666666665
23519,147,62,2.370967741935484
23520,265,124,2.1370967741935485
23521,113,48,2.3541666666666665
23522,59,29,2.0344827586206895
23523,94,54,1.7407407407407407
23524,132,67,1.9701492537313432
23525,82,38,2.1578947368421053
23526,161,68,2.3676470588235294
23527,83,33,2.515151515151515
23528,203,91,2.230769230769231
23529,100,45,2.2222222222222223
23530,66,26,2.5384615384615383
23531,223,229,0.9737991266375546
23532,181,83,2.180722891566265
23533,87,34,2.5588235294117645
23534,88,42,2.0952380952380953
23535,211,95,2.221052631578947
23536,88,43,2.046511627906977
23537,94,40,2.35
23538,77,33,2.3333333333333335
23539,73,35,2.085714285714286
23540,44,19,2.3157894736842106
23541,55,25,2.2
23542,186,94,1.9787234042553192
23543,65,31,2.096774193548387
23544,144,63,2.2857142857142856
23545,74,31,2.3870967741935485
23546,182,84,2.1666666666666665
23547,80,40,2.0
23548,48,21,2.2857142857142856
23549,141,69,2.0434782608695654
23550,54,28,1.9285714285714286
23551,122,55,2.2181818181818183
23552,139,60,2.316666666666667
23553,93,40,2.325
